,Model,Unnamed: 0,Unnamed: 0.1,accuracy,confusion,execution_time,f1,precision,recall,test_time,train_size
60,LSTM TFIDF,60,,0.97578125,"[[181.    1.6   0.6   0.    5.    0.    2.6]
 [  1.4 175.2   0.6   0.2   0.2   0.    2.4]
 [  0.4   0.  156.    0.4   0.2   0.4   0. ]
 [  0.    0.    0.  146.2   1.    0.    0. ]
 [  2.    1.2   1.6   0.4 133.8   0.    0.2]
 [  0.    0.    0.4   0.    0.  109.8   0. ]
 [  0.    1.    0.    0.    1.    0.   97.2]]",15.605689525604248,0.9761207593683124,0.9748171449541512,0.9776777034382386,0.21869068145751952,2440
61,LSTM TFIDF,61,,0.974390243902439,"[[174.    1.6   0.6   0.    4.6   0.    2.8]
 [  1.4 168.2   0.6   0.    0.4   0.    1.6]
 [  0.6   0.  148.2   0.2   0.2   0.4   0. ]
 [  0.    0.    0.  140.    1.    0.2   0. ]
 [  1.8   1.4   2.2   0.4 129.8   0.2   0.6]
 [  0.    0.    0.4   0.    0.  103.8   0. ]
 [  0.    1.    0.2   0.    0.8   0.   94.8]]",15.805642795562743,0.9748115895512312,0.9736249157900628,0.9762881434665756,0.2187007427215576,2480
62,LSTM TFIDF,62,,0.9758474576271188,"[[166.6   1.6   0.6   0.    4.2   0.    2.4]
 [  1.4 161.    0.6   0.    0.2   0.    1.6]
 [  0.4   0.  142.6   0.2   0.2   0.4   0. ]
 [  0.    0.    0.  134.6   1.    0.    0. ]
 [  2.2   1.2   2.2   0.6 125.2   0.    0. ]
 [  0.    0.    0.2   0.    0.  101.    0. ]
 [  0.    0.8   0.    0.    0.8   0.   90.2]]",15.958723878860473,0.9765744714244016,0.9755284981703484,0.977814508215714,0.2093276023864746,2520
63,LSTM TFIDF,63,,0.9772123893805308,"[[159.4   1.4   0.6   0.    4.    0.    2.4]
 [  1.4 154.4   0.6   0.    0.2   0.    1.6]
 [  0.4   0.  136.2   0.2   0.2   0.4   0. ]
 [  0.    0.    0.  129.4   1.    0.    0. ]
 [  2.    0.8   1.4   0.4 119.    0.    0. ]
 [  0.    0.    0.2   0.    0.   98.    0. ]
 [  0.    0.8   0.6   0.    0.    0.   87. ]]",16.227424812316894,0.9778638303749776,0.9767164455669424,0.9792209875915604,0.19682760238647465,2560
64,LSTM TFIDF,64,,0.9770833333333334,"[[154.    1.4   0.4   0.    4.    0.    2.4]
 [  1.4 147.6   0.6   0.    0.2   0.    1.6]
 [  0.2   0.  128.4   0.2   0.2   0.4   0. ]
 [  0.    0.    0.  123.6   1.    0.    0. ]
 [  1.8   1.    1.4   0.4 114.6   0.    0. ]
 [  0.    0.    0.2   0.    0.   93.8   0. ]
 [  0.    0.8   0.2   0.    0.    0.   82.2]]",16.542960739135744,0.9778219660267172,0.9764185226901066,0.9794821526602132,0.1843261241912842,2600
65,LSTM TFIDF,65,,0.9783980582524272,"[[147.4   1.2   0.2   0.    3.8   0.    2.2]
 [  1.4 142.6   0.6   0.    0.    0.    1.4]
 [  0.2   0.  122.2   0.    0.2   0.4   0. ]
 [  0.    0.    0.  117.4   1.    0.    0. ]
 [  1.2   1.    1.2   0.4 110.2   0.    0.2]
 [  0.    0.    0.2   0.    0.   88.6   0. ]
 [  0.    1.    0.    0.    0.    0.   77.8]]",16.83664894104004,0.9789806309314544,0.977568879970996,0.9806484268016396,0.17808818817138672,2640
66,LSTM TFIDF,66,,0.9778061224489796,"[[138.    1.    0.    0.    3.4   0.    2. ]
 [  1.4 137.2   0.6   0.    0.    0.    0.8]
 [  0.6   0.  116.4   0.    0.2   0.4   0. ]
 [  0.    0.    0.  111.2   1.    0.    0. ]
 [  1.    1.    1.8   0.2 104.8   0.    0.8]
 [  0.    0.    0.2   0.    0.   85.4   0. ]
 [  0.    1.    0.    0.    0.    0.   73.6]]",16.94912223815918,0.9783114165496264,0.9771365033379682,0.9797256418393386,0.1718388557434082,2680
67,LSTM TFIDF,67,,0.9779569892473118,"[[128.4   0.8   0.2   0.    2.4   0.    2. ]
 [  1.4 131.2   0.6   0.    0.    0.    0.8]
 [  0.4   0.  111.2   0.    0.4   0.4   0. ]
 [  0.    0.    0.  107.    1.    0.    0. ]
 [  2.2   1.    1.    0.2  99.8   0.    0.6]
 [  0.    0.    0.    0.    0.   80.6   0. ]
 [  0.    1.    0.    0.    0.    0.   69.4]]",17.227173233032225,0.9784908700954874,0.9774973169351484,0.9797308591860636,0.15620713233947753,2720
68,LSTM TFIDF,68,,0.9764204545454545,"[[122.2   0.8   0.2   0.    2.8   0.    2. ]
 [  1.4 124.2   0.6   0.    0.    0.    1.4]
 [  0.6   0.  104.4   0.    0.4   0.4   0. ]
 [  0.    0.    0.  102.4   1.    0.    0. ]
 [  1.6   0.6   1.8   0.2  94.    0.    0. ]
 [  0.    0.    0.    0.    0.   73.8   0. ]
 [  0.    0.8   0.    0.    0.    0.   66.4]]",17.977048015594484,0.9771154178448986,0.9757472489214872,0.9788006075258052,0.15622968673706056,2760
69,LSTM TFIDF,69,,0.9765060240963856,"[[115.8   0.6   0.2   0.    2.6   0.    1.8]
 [  1.4 116.4   0.6   0.    0.    0.    1.2]
 [  0.6   0.   98.4   0.    0.4   0.4   0. ]
 [  0.    0.    0.   96.2   1.2   0.4   0. ]
 [  1.6   0.6   1.    0.2  89.    0.    0. ]
 [  0.    0.    0.    0.    0.   70.4   0. ]
 [  0.    0.8   0.    0.    0.    0.   62.2]]",18.32986354827881,0.9771818664075512,0.9757494595040832,0.978910939226536,0.1530906677246094,2800
70,LSTM TFIDF,70,,0.9791666666666669,"[[110.    0.4   0.2   0.    2.6   0.    1.6]
 [  1.2 109.4   0.4   0.    0.    0.    1. ]
 [  0.6   0.   92.    0.    0.4   0.4   0. ]
 [  0.    0.    0.   89.8   1.    0.    0. ]
 [  1.4   0.6   0.2   0.2  83.4   0.    0. ]
 [  0.    0.    0.    0.    0.   67.2   0. ]
 [  0.    0.8   0.    0.    0.    0.   59.2]]",18.519801330566406,0.9798066701816924,0.978644962097918,0.9812347183743608,0.14371423721313475,2840
71,LSTM TFIDF,71,,0.9773972602739726,"[[104.2   0.4   0.    0.    2.6   0.    1.2]
 [  1.2 101.8   0.4   0.    0.2   0.    1.2]
 [  0.4   0.   86.    0.    0.4   0.4   0. ]
 [  0.    0.    0.   84.6   1.    0.    0. ]
 [  1.8   0.4   0.4   0.2  78.8   0.    0. ]
 [  0.    0.    0.    0.    0.   61.4   0. ]
 [  0.    1.    0.    0.    0.    0.   54. ]]",18.680375337600708,0.9781119782115338,0.9770998076652592,0.9793213751400772,0.13433966636657715,2880
72,LSTM TFIDF,72,,0.9794117647058824,"[[97.8  0.4  0.   0.   2.2  0.   1.2]
 [ 1.2 95.4  0.4  0.   0.2  0.   0.8]
 [ 0.6  0.  80.6  0.   0.2  0.2  0. ]
 [ 0.   0.   0.  77.4  1.   0.   0. ]
 [ 0.8  0.4  0.2  0.2 73.4  0.   0.2]
 [ 0.   0.   0.   0.   0.  57.6  0. ]
 [ 0.   1.   0.   0.   0.   0.  50.6]]",19.185671043395995,0.9799698539166536,0.97903862885518,0.9810977036242824,0.12028737068176268,2920
73,LSTM TFIDF,73,,0.9817460317460318,"[[90.8  0.4  0.   0.   2.   0.   0.8]
 [ 1.  89.4  0.4  0.   0.2  0.   0. ]
 [ 0.4  0.  73.6  0.   0.2  0.2  0. ]
 [ 0.   0.   0.  72.4  1.   0.   0. ]
 [ 0.8  0.4  0.2  0.2 67.8  0.   0. ]
 [ 0.   0.   0.   0.   0.  52.2  0. ]
 [ 0.   1.   0.   0.   0.   0.  48.6]]",19.325431919097905,0.982565463549542,0.9824021840902424,0.9828800700399224,0.1187265396118164,2960
74,LSTM TFIDF,74,,0.980603448275862,"[[84.8  0.4  0.   0.   1.8  0.   0.8]
 [ 1.  81.6  0.4  0.   0.2  0.   0.2]
 [ 0.4  0.  67.8  0.   0.2  0.2  0. ]
 [ 0.   0.   0.  66.4  0.6  0.   0. ]
 [ 1.   0.6  0.2  0.2 62.6  0.   0. ]
 [ 0.   0.   0.   0.   0.  48.   0. ]
 [ 0.   0.8  0.   0.   0.   0.  43.8]]",19.561695671081548,0.9814033251925772,0.9809903166561401,0.9820035450660942,0.09685535430908204,3000
75,LSTM TFIDF,75,,0.9820754716981132,"[[77.4  0.4  0.   0.   1.2  0.   0.6]
 [ 0.8 76.6  0.4  0.   0.2  0.   0.2]
 [ 0.2  0.  61.8  0.   0.2  0.2  0. ]
 [ 0.   0.   0.  61.2  0.6  0.   0. ]
 [ 1.2  0.2  0.   0.  56.6  0.   0. ]
 [ 0.   0.   0.   0.   0.  43.4  0. ]
 [ 0.   0.8  0.   0.   0.4  0.  39.4]]",19.80731749534607,0.9825285717361836,0.982369510516369,0.9829673728695718,0.09684324264526367,3040
76,LSTM TFIDF,76,,0.984375,"[[71.2  0.4  0.   0.   1.   0.   0.6]
 [ 0.6 69.2  0.4  0.   0.2  0.   0.2]
 [ 0.4  0.  57.6  0.   0.   0.   0. ]
 [ 0.   0.   0.  54.6  0.4  0.   0. ]
 [ 1.   0.2  0.   0.  50.8  0.   0. ]
 [ 0.   0.   0.   0.   0.  39.   0. ]
 [ 0.   0.6  0.   0.   0.   0.  35.6]]",19.832817792892453,0.9849739861631474,0.9847979474290474,0.9854383703290226,0.08435940742492676,3080
77,LSTM TFIDF,77,,0.9831395348837207,"[[63.6  0.4  0.   0.   0.8  0.   0.4]
 [ 0.4 62.4  0.2  0.   0.2  0.   0.2]
 [ 0.4  0.  50.8  0.   0.   0.   0. ]
 [ 0.   0.   0.  49.2  0.4  0.   0. ]
 [ 1.6  0.2  0.   0.  45.8  0.   0. ]
 [ 0.   0.   0.   0.   0.  34.4  0. ]
 [ 0.   0.6  0.   0.   0.   0.  32. ]]",20.74057788848877,0.983817396707841,0.9843990536814756,0.9837782998535064,0.09219260215759276,3120
78,LSTM TFIDF,78,,0.986842105263158,"[[55.4  0.2  0.   0.   0.2  0.   0.4]
 [ 0.4 55.2  0.   0.   0.2  0.   0.2]
 [ 0.2  0.  45.2  0.   0.   0.   0. ]
 [ 0.   0.   0.  43.6  0.4  0.   0. ]
 [ 1.   0.2  0.   0.  41.6  0.   0. ]
 [ 0.   0.   0.   0.   0.  31.   0. ]
 [ 0.   0.6  0.   0.   0.   0.  28. ]]",21.401727724075318,0.9869791208133564,0.9872583290521284,0.9871324170039374,0.07185564041137696,3160
79,LSTM TFIDF,79,,0.9863636363636364,"[[47.4  0.2  0.   0.   0.2  0.   0.4]
 [ 0.4 47.4  0.   0.   0.2  0.   0. ]
 [ 0.2  0.  39.8  0.   0.   0.   0. ]
 [ 0.   0.   0.  38.8  0.4  0.   0. ]
 [ 1.   0.2  0.   0.  37.4  0.   0. ]
 [ 0.   0.   0.   0.   0.  25.8  0. ]
 [ 0.   0.4  0.   0.   0.   0.  23.8]]",21.107818508148192,0.9867207589532,0.9870693682395638,0.9868489968430436,0.05624370574951172,3200
80,LSTM TFIDF,80,,0.9883928571428572,"[[40.6  0.   0.   0.   0.2  0.   0.4]
 [ 0.4 40.6  0.   0.   0.2  0.   0. ]
 [ 0.2  0.  31.8  0.   0.   0.   0. ]
 [ 0.   0.   0.  33.6  0.   0.   0. ]
 [ 0.6  0.2  0.   0.  32.   0.   0. ]
 [ 0.   0.   0.   0.   0.  22.4  0. ]
 [ 0.   0.4  0.   0.   0.   0.  20.4]]",21.553317022323608,0.9886476825492212,0.9890024822937304,0.9887684187784817,0.0468632698059082,3240
0,LSTM W2V,0,,0.3384929906542056,"[[3.168e+02 1.488e+02 4.960e+01 4.580e+01 9.340e+01 4.100e+01 7.700e+01]
 [7.800e+00 4.540e+01 6.000e-01 6.000e-01 5.400e+00 4.000e-01 7.600e+00]
 [2.322e+02 2.020e+02 4.234e+02 2.384e+02 2.176e+02 1.618e+02 1.498e+02]
 [1.800e+00 2.180e+01 2.020e+01 1.396e+02 2.760e+01 1.480e+01 2.520e+01]
 [4.400e+01 7.700e+01 2.280e+01 5.120e+01 1.180e+02 2.680e+01 6.800e+01]
 [1.480e+01 7.980e+01 2.060e+01 2.140e+01 2.040e+01 1.142e+02 2.220e+01]
 [0.000e+00 2.600e+00 6.000e-01 4.000e-01 1.000e+00 2.000e-01 1.600e+00]]",0.6829497337341308,0.2457652135342779,0.31842398055035365,0.3071428710778136,0.4780130386352539,40
1,LSTM W2V,1,,0.7048463356973995,"[[5.210e+02 5.960e+01 7.400e+00 2.000e-01 4.780e+01 8.000e-01 3.180e+01]
 [6.160e+01 3.826e+02 4.200e+00 1.600e+00 2.680e+01 1.080e+01 4.640e+01]
 [4.800e+00 1.960e+01 4.304e+02 1.900e+01 7.260e+01 4.040e+01 3.340e+01]
 [1.600e+00 5.800e+00 2.200e+01 4.116e+02 3.500e+01 5.800e+00 1.200e+01]
 [9.000e+00 4.060e+01 4.840e+01 4.160e+01 2.246e+02 6.800e+00 9.160e+01]
 [2.800e+00 2.160e+01 1.560e+01 9.800e+00 2.520e+01 2.888e+02 6.400e+00]
 [7.600e+00 4.140e+01 4.400e+00 8.000e+00 4.640e+01 6.000e-01 1.262e+02]]",0.5273823738098145,0.6827442741440445,0.6886987867003942,0.7016788892568709,0.4249077796936035,80
2,LSTM W2V,2,,0.7853468899521532,"[[5.356e+02 3.760e+01 1.460e+01 0.000e+00 4.700e+01 4.000e-01 2.380e+01]
 [3.660e+01 4.242e+02 4.600e+00 6.000e-01 2.700e+01 1.000e+01 4.320e+01]
 [1.800e+00 7.200e+00 4.348e+02 6.200e+00 3.160e+01 6.000e+00 2.400e+01]
 [0.000e+00 2.400e+00 5.600e+00 4.394e+02 1.700e+01 7.000e+00 4.800e+00]
 [9.000e+00 3.760e+01 4.660e+01 2.700e+01 2.860e+02 5.000e+00 6.060e+01]
 [1.200e+00 1.300e+01 1.140e+01 9.200e+00 1.260e+01 3.220e+02 3.200e+00]
 [1.700e+01 4.200e+01 7.000e+00 3.400e+00 5.280e+01 2.000e-01 1.842e+02]]",0.6936398029327393,0.7757488631794291,0.7763212604266501,0.7796138984629728,0.418653678894043,120
3,LSTM W2V,3,,0.8095036319612591,"[[529.6  26.2   8.2   0.   34.8   0.   17.4]
 [ 38.4 424.8   3.8   0.8  20.2   4.8  31. ]
 [  2.    6.2 436.4   6.6  36.8   2.6  25.8]
 [  0.    4.2   3.  435.2  10.2   3.6   2.8]
 [ 10.6  43.6  41.   18.2 301.2   3.2  45. ]
 [  1.6  13.6  13.   16.   12.4 332.4   3. ]
 [ 11.   40.2  12.    3.   52.6   0.  215. ]]",0.8759273529052735,0.8025245737081989,0.8054187119075245,0.8033918217480691,0.41865811347961424,160
4,LSTM W2V,4,,0.8194240196078433,"[[5.304e+02 2.240e+01 9.400e+00 0.000e+00 3.320e+01 2.000e-01 1.800e+01]
 [3.500e+01 4.404e+02 4.400e+00 8.000e-01 2.800e+01 7.000e+00 3.620e+01]
 [1.800e+00 4.000e+00 4.338e+02 3.400e+00 3.000e+01 1.600e+00 2.160e+01]
 [0.000e+00 2.000e+00 3.600e+00 4.312e+02 8.400e+00 4.200e+00 2.000e+00]
 [9.000e+00 4.260e+01 3.540e+01 2.760e+01 3.034e+02 8.600e+00 4.060e+01]
 [1.200e+00 4.000e+00 1.120e+01 6.600e+00 7.000e+00 3.192e+02 1.200e+00]
 [8.600e+00 3.620e+01 1.380e+01 5.200e+00 5.240e+01 1.000e+00 2.162e+02]]",1.2084364891052246,0.8133561274959892,0.8133467038661136,0.8166286959641914,0.40928378105163576,200
5,LSTM W2V,5,,0.8404466501240695,"[[5.326e+02 1.920e+01 8.800e+00 0.000e+00 3.220e+01 0.000e+00 2.000e+01]
 [2.820e+01 4.486e+02 7.200e+00 1.800e+00 2.420e+01 2.800e+00 3.980e+01]
 [1.400e+00 2.400e+00 4.294e+02 4.400e+00 1.840e+01 4.200e+00 2.060e+01]
 [0.000e+00 2.000e+00 4.200e+00 4.346e+02 8.000e+00 3.600e+00 2.400e+00]
 [1.020e+01 3.020e+01 2.640e+01 1.240e+01 3.152e+02 2.200e+00 2.420e+01]
 [1.000e+00 1.200e+00 1.000e+01 8.400e+00 1.000e+01 3.250e+02 2.000e-01]
 [7.800e+00 4.100e+01 1.860e+01 4.800e+00 5.000e+01 0.000e+00 2.242e+02]]",1.3855494022369386,0.8344601428907714,0.8357189238649749,0.8364494412524077,0.4092780113220215,240
6,LSTM W2V,6,,0.8559673366834172,"[[5.426e+02 2.200e+01 6.200e+00 0.000e+00 3.040e+01 0.000e+00 1.620e+01]
 [1.360e+01 4.552e+02 4.000e+00 1.800e+00 2.180e+01 0.000e+00 3.980e+01]
 [1.200e+00 4.800e+00 4.308e+02 3.400e+00 2.280e+01 6.200e+00 2.400e+01]
 [0.000e+00 1.000e+00 3.400e+00 4.408e+02 1.140e+01 4.000e+00 2.200e+00]
 [1.060e+01 3.000e+01 2.780e+01 6.000e+00 3.170e+02 1.800e+00 2.620e+01]
 [4.000e-01 6.000e-01 7.400e+00 6.000e+00 6.400e+00 3.220e+02 1.200e+00]
 [6.000e+00 2.520e+01 1.960e+01 2.200e+00 4.100e+01 0.000e+00 2.170e+02]]",1.5553179264068604,0.8487038008563579,0.8488588045688028,0.8520659201597575,0.3999075412750244,280
7,LSTM W2V,7,,0.871564885496183,"[[5.416e+02 2.080e+01 6.800e+00 0.000e+00 2.940e+01 0.000e+00 1.660e+01]
 [1.020e+01 4.510e+02 3.400e+00 4.000e-01 1.740e+01 8.000e-01 3.280e+01]
 [6.000e-01 4.400e+00 4.332e+02 2.400e+00 2.220e+01 4.800e+00 1.900e+01]
 [0.000e+00 2.000e+00 3.200e+00 4.400e+02 1.100e+01 3.600e+00 1.800e+00]
 [8.000e+00 2.680e+01 2.200e+01 5.800e+00 3.232e+02 2.000e+00 1.780e+01]
 [0.000e+00 6.000e-01 4.800e+00 4.800e+00 5.400e+00 3.172e+02 4.000e-01]
 [6.600e+00 2.780e+01 1.980e+01 6.000e-01 3.700e+01 0.000e+00 2.340e+02]]",1.7198394298553468,0.8659066730572453,0.8664303681173646,0.8671545235971829,0.39991054534912107,320
8,LSTM W2V,8,,0.8785438144329897,"[[5.354e+02 1.920e+01 4.200e+00 0.000e+00 2.000e+01 0.000e+00 1.480e+01]
 [9.600e+00 4.454e+02 3.400e+00 1.000e+00 1.640e+01 0.000e+00 2.920e+01]
 [1.400e+00 3.800e+00 4.322e+02 3.400e+00 2.380e+01 5.200e+00 1.980e+01]
 [0.000e+00 0.000e+00 2.000e+00 4.336e+02 5.400e+00 3.200e+00 1.200e+00]
 [7.800e+00 3.200e+01 2.020e+01 6.400e+00 3.328e+02 2.800e+00 1.800e+01]
 [0.000e+00 4.000e-01 3.800e+00 2.600e+00 2.000e+00 3.126e+02 8.000e-01]
 [6.800e+00 2.420e+01 2.220e+01 2.200e+00 3.780e+01 0.000e+00 2.350e+02]]",2.0476558208465576,0.8736407575455329,0.8737217997399395,0.8752739591259427,0.3873951911926269,360
9,LSTM W2V,9,,0.8864882506527415,"[[5.340e+02 1.600e+01 4.000e+00 0.000e+00 1.940e+01 0.000e+00 1.300e+01]
 [5.600e+00 4.490e+02 2.600e+00 1.200e+00 1.760e+01 0.000e+00 3.400e+01]
 [1.600e+00 3.800e+00 4.300e+02 2.800e+00 2.380e+01 4.400e+00 1.760e+01]
 [0.000e+00 2.000e-01 2.000e+00 4.322e+02 6.800e+00 1.800e+00 2.000e+00]
 [6.800e+00 2.600e+01 2.000e+01 4.600e+00 3.292e+02 2.000e-01 1.780e+01]
 [0.000e+00 4.000e-01 3.400e+00 2.200e+00 3.000e+00 3.118e+02 2.000e-01]
 [4.800e+00 2.280e+01 2.080e+01 1.400e+00 3.320e+01 0.000e+00 2.300e+02]]",2.232427310943604,0.8810036570460859,0.8809897869967742,0.8821636259665862,0.3780399322509765,400
10,LSTM W2V,10,,0.8912037037037036,"[[5.280e+02 1.280e+01 3.600e+00 0.000e+00 1.680e+01 0.000e+00 1.280e+01]
 [5.600e+00 4.434e+02 3.200e+00 1.000e+00 1.540e+01 0.000e+00 3.100e+01]
 [1.200e+00 4.600e+00 4.282e+02 2.400e+00 2.140e+01 3.400e+00 1.840e+01]
 [0.000e+00 2.000e-01 1.400e+00 4.222e+02 7.600e+00 1.800e+00 1.400e+00]
 [7.400e+00 3.000e+01 1.880e+01 8.800e+00 3.348e+02 8.000e-01 1.540e+01]
 [0.000e+00 6.000e-01 3.600e+00 1.200e+00 3.000e+00 3.082e+02 2.000e-01]
 [5.800e+00 1.900e+01 1.780e+01 2.600e+00 2.800e+01 0.000e+00 2.302e+02]]",2.400362491607666,0.8863619988580812,0.8861483686761054,0.8873066101962237,0.3811640739440918,440
11,LSTM W2V,11,,0.8982573726541556,"[[5.166e+02 1.240e+01 2.600e+00 0.000e+00 1.480e+01 0.000e+00 1.160e+01]
 [7.000e+00 4.420e+02 2.200e+00 0.000e+00 1.820e+01 0.000e+00 2.620e+01]
 [4.000e-01 6.000e+00 4.252e+02 3.200e+00 2.660e+01 3.200e+00 1.500e+01]
 [0.000e+00 0.000e+00 2.800e+00 4.218e+02 6.800e+00 1.200e+00 6.000e-01]
 [7.800e+00 2.300e+01 1.500e+01 4.000e+00 3.304e+02 6.000e-01 1.280e+01]
 [0.000e+00 1.600e+00 2.600e+00 2.600e+00 2.800e+00 3.040e+02 0.000e+00]
 [8.400e+00 2.000e+01 1.840e+01 1.200e+00 2.200e+01 0.000e+00 2.404e+02]]",2.6208096027374266,0.8945154193541207,0.8949951288584386,0.8947736155558967,0.3842782497406006,480
12,LSTM W2V,12,,0.905774456521739,"[[5.144e+02 7.600e+00 3.000e+00 0.000e+00 1.520e+01 0.000e+00 9.000e+00]
 [6.200e+00 4.462e+02 2.800e+00 0.000e+00 2.120e+01 2.000e-01 2.800e+01]
 [2.000e-01 4.600e+00 4.198e+02 2.600e+00 2.080e+01 1.800e+00 1.500e+01]
 [0.000e+00 0.000e+00 2.000e+00 4.220e+02 7.000e+00 1.000e+00 2.000e-01]
 [8.400e+00 2.240e+01 1.840e+01 1.400e+00 3.300e+02 1.000e+00 1.520e+01]
 [0.000e+00 2.000e-01 3.200e+00 6.000e-01 2.400e+00 3.000e+02 2.000e-01]
 [5.000e+00 1.560e+01 1.500e+01 6.000e-01 1.940e+01 0.000e+00 2.342e+02]]",2.9492194652557373,0.901905368490557,0.9014457788931642,0.9031843128781626,0.3749078750610352,520
13,LSTM W2V,13,,0.9139807162534436,"[[5.116e+02 7.000e+00 4.000e-01 0.000e+00 1.560e+01 0.000e+00 9.000e+00]
 [4.000e+00 4.450e+02 3.600e+00 2.000e-01 2.320e+01 1.000e+00 2.380e+01]
 [1.000e+00 3.600e+00 4.216e+02 1.400e+00 1.920e+01 2.200e+00 1.420e+01]
 [0.000e+00 4.000e-01 2.200e+00 4.154e+02 5.200e+00 1.400e+00 4.000e-01]
 [4.800e+00 2.040e+01 1.380e+01 2.600e+00 3.258e+02 2.000e-01 1.040e+01]
 [0.000e+00 0.000e+00 2.000e+00 6.000e-01 1.800e+00 2.952e+02 0.000e+00]
 [6.000e+00 1.280e+01 1.480e+01 6.000e-01 2.000e+01 0.000e+00 2.396e+02]]",3.0973618984222413,0.9103954748084148,0.9099146828285752,0.9117774848723292,0.3624180793762207,560
14,LSTM W2V,14,,0.9200418994413408,"[[4.958e+02 4.000e+00 1.200e+00 0.000e+00 1.240e+01 2.000e-01 9.600e+00]
 [8.200e+00 4.444e+02 3.400e+00 0.000e+00 2.100e+01 8.000e-01 2.000e+01]
 [1.000e+00 3.000e+00 4.168e+02 2.200e+00 1.260e+01 1.800e+00 1.260e+01]
 [0.000e+00 4.000e-01 1.600e+00 4.104e+02 3.200e+00 1.000e+00 6.000e-01]
 [6.400e+00 1.800e+01 1.620e+01 2.600e+00 3.370e+02 0.000e+00 1.140e+01]
 [0.000e+00 0.000e+00 2.800e+00 0.000e+00 2.400e+00 2.914e+02 0.000e+00]
 [8.000e+00 1.280e+01 1.080e+01 0.000e+00 1.680e+01 0.000e+00 2.392e+02]]",3.285805368423462,0.9173457202109414,0.9169048159311032,0.9184951930708783,0.36242032051086426,600
15,LSTM W2V,15,,0.9257082152974504,"[[4.958e+02 5.200e+00 1.000e+00 0.000e+00 1.360e+01 2.000e-01 8.800e+00]
 [7.200e+00 4.416e+02 3.800e+00 2.000e-01 1.900e+01 0.000e+00 1.740e+01]
 [1.600e+00 2.600e+00 4.132e+02 2.400e+00 1.500e+01 2.200e+00 1.180e+01]
 [0.000e+00 2.000e-01 1.000e+00 4.042e+02 2.200e+00 1.000e+00 4.000e-01]
 [5.000e+00 1.380e+01 1.600e+01 2.600e+00 3.344e+02 2.000e-01 1.200e+01]
 [0.000e+00 0.000e+00 2.200e+00 0.000e+00 1.800e+00 2.862e+02 0.000e+00]
 [4.000e+00 1.260e+01 9.800e+00 0.000e+00 1.300e+01 0.000e+00 2.388e+02]]",3.445127058029174,0.923320657754353,0.9223142447519994,0.9248425269884384,0.3592854022979736,640
16,LSTM W2V,16,,0.925,"[[4.944e+02 6.400e+00 1.600e+00 0.000e+00 1.340e+01 0.000e+00 1.080e+01]
 [2.400e+00 4.360e+02 2.800e+00 0.000e+00 1.980e+01 0.000e+00 2.220e+01]
 [8.000e-01 1.600e+00 4.106e+02 3.000e+00 1.020e+01 1.400e+00 1.200e+01]
 [0.000e+00 2.000e-01 2.400e+00 3.936e+02 5.800e+00 1.600e+00 6.000e-01]
 [4.800e+00 1.500e+01 9.800e+00 7.200e+00 3.308e+02 2.000e-01 1.300e+01]
 [4.000e-01 6.000e-01 4.200e+00 0.000e+00 2.200e+00 2.836e+02 0.000e+00]
 [3.200e+00 1.000e+01 8.800e+00 0.000e+00 1.040e+01 0.000e+00 2.262e+02]]",3.782042407989502,0.9213595913861456,0.9197763988847236,0.9239957020457712,0.3436695098876953,680
17,LSTM W2V,17,,0.9319970845481048,"[[481.2   4.8   1.6   0.   11.2   0.    9.6]
 [  2.6 432.2   2.8   0.   19.4   0.   19. ]
 [  1.    1.  406.6   2.2   9.    0.8  11.6]
 [  0.    0.    1.4 393.8   3.4   1.    0. ]
 [  8.2  14.4  12.8   1.6 333.6   0.   12.2]
 [  0.    0.    3.    0.    0.  281.2   0. ]
 [  4.6   9.6   8.    0.    9.8   0.  228.8]]",3.9718316078186033,0.9294222234299124,0.9280325388424528,0.9315854785703291,0.3561727046966553,720
18,LSTM W2V,18,,0.9354289940828404,"[[4.754e+02 7.800e+00 1.400e+00 0.000e+00 1.220e+01 0.000e+00 8.400e+00]
 [2.400e+00 4.276e+02 3.800e+00 0.000e+00 1.700e+01 0.000e+00 1.520e+01]
 [8.000e-01 2.200e+00 4.012e+02 1.400e+00 1.040e+01 1.000e+00 1.140e+01]
 [0.000e+00 0.000e+00 1.200e+00 3.898e+02 3.200e+00 1.000e+00 4.000e-01]
 [7.600e+00 1.240e+01 1.000e+01 1.600e+00 3.274e+02 0.000e+00 1.100e+01]
 [0.000e+00 0.000e+00 2.600e+00 6.000e-01 8.000e-01 2.770e+02 0.000e+00]
 [3.000e+00 6.000e+00 7.400e+00 0.000e+00 1.040e+01 0.000e+00 2.310e+02]]",4.1844087600707995,0.9332948865284596,0.9318338991092529,0.9354612884939352,0.3530426502227783,760
19,LSTM W2V,19,,0.939264264264264,"[[469.8   4.6   1.4   0.   10.8   0.    8. ]
 [  2.6 423.2   2.4   0.   19.    0.   14.8]
 [  0.8   1.8 396.6   4.    5.    1.4  11.8]
 [  0.    0.    1.8 382.    2.8   1.    0. ]
 [  4.   10.8  11.2   1.8 327.6   0.6   8.4]
 [  0.    0.    1.8   0.    0.8 272.    0. ]
 [  4.6   7.6   5.4   0.   10.8   0.  231. ]]",4.299594688415527,0.9370983821699556,0.935607246735065,0.93907256980719,0.33116703033447265,800
